Page,Trend,Seasonality,Serial Correlation (RAW),Serial Correlation (TSA),Skewness (RAW),Skewness (TSA),Kurtosis (RAW),Kurtosis (TSA),Self-Similarity,Chaos,Non-Linearity (TSA),Non-Linearity (RAW)
FMMKW,0.012601266628644248,0.758825291495693,241.15769169579124,217.4049043874202,1.5355906894071532,0.20579220080802307,3.621734764075677,3.133001901445855,0.8742274721759893,-0.0006741173966915477,20.42990240899805,33.7394080783904
SW3KB,0.06940110312696379,0.6958413546482984,223.26623809060985,156.2320719900669,1.4429947051270529,-1.0102377126383395,1.7947104439494153,2.291206633763576,0.7951432075948679,-5.4560151210796976e-05,16.046373636268353,25.971038166557907
UO71S,0.0682341985403161,0.11485164032077745,24.158873602542144,12.301383948027887,0.18502286896060474,-0.09978906129642914,1.5580000944621828,2.1941256684317847,0.7255527015072775,-0.004463891041131532,2.066140915110377,4.560578893178826
4JG5B,0.0939944878386154,0.3656105440508022,75.51560105648215,58.644816680906274,4.615361143685996,1.8820945242287168,31.64233788415984,19.097563087291114,0.7085628369579823,0.012982409371748532,10.757234270544384,12.511021121542209
J70LQ,0.0914569622354252,0.3433073758995667,113.46529322142167,59.55137745508125,1.9730837111886173,0.25497990996472986,5.265681165684842,1.428063312598539,0.7621046716233926,0.004898116231301621,9.298209517805931,12.995119479841895
CALF8,0.060330771482927086,0.806165543182473,217.23567629936906,79.33269004357628,2.9267689145375413,-0.04476694199234147,10.164325045721997,1.8334191885100912,0.995977358325345,0.024614606049500345,15.93347197186552,18.006821166191546
WL7K3,0.12097196081189365,0.676147876492599,50.53701223149204,18.904544526692764,0.5555713885243279,-0.618490697785489,-0.6922435326835097,1.964518628579197,0.3538308347831979,-0.004362593604913563,6.7672055395838,5.562375384423414
TI43M,0.05874105134431664,0.14246606868084274,73.88859206721794,52.418811367939426,3.5015585146959936,1.50421356716791,40.73022803153062,32.154511718676915,0.7882310760106603,0.0004801303302367316,9.345284927769962,12.643485183110275
9ZY7E,0.07436611143843919,0.07955406949229205,9.446303700275763,7.8056068169175505,0.8661131977833318,-0.5123980907901708,1.1254590145124173,1.3051508466165656,0.6493214928931051,-0.004851863227820661,1.3141102369763502,0.9087304547164988
4AMBL,0.06647295071578707,0.07978904681866195,2.7478894531944307,1.3177755744569797,0.6954787297119066,-0.04074762746184063,1.004780069589672,0.7788142710409169,0.5617646511186077,-0.004737199597285868,1.1092950133206902,0.9356292389218016
S77KU,0.11516815510175682,0.11147950683941288,10.220281097283868,3.1989905729446124,1.3616387651603683,0.4806016747031,6.217435526309812,5.2607155253466935,0.5990596059501441,-0.00023998270215249838,2.3664838070777923,1.2123716038022734
2CNXR,0.09493986760960003,0.1893200843986741,31.90084187413792,3.0918801992995717,1.9428573074276727,-0.21834606939659745,6.642574995912446,-1.2602797297396118,0.569831034173854,0.007352773959819944,1.708332221960813,6.290346440385617
CCT0D,0.0935161239915423,0.8915946943862813,212.76878012899616,6.480797394558596,-0.04356842360607163,-3.1491135438204485,-1.40073111070683,30.796360011920004,0.7608654844457434,-0.002093920451261457,3.0689911907574516,74.06787677761665
EQRVZ,0.04099701107699138,0.832669081890111,224.93033517452304,185.7159541792484,1.0438997548326798,-0.08882017573496355,1.51606021594172,2.8707177080560267,1.1705404055678823,-0.011711436427475614,24.074491636764783,32.555498231146764
LVH7I,0.10630645858399068,0.05846992092842573,9.673388229805008,5.641949451516313,0.8003280936064422,-0.047594404965817114,1.4392132210972497,0.22120475226194086,0.4894889137748236,-0.00038000225096708224,1.298468108388758,1.5950098723484858
0J5P0,0.06887686335893761,0.11654562171510775,20.70643110450428,16.278384001146428,2.258973693793193,-0.6466277950550562,10.419242436221797,0.7304170367538156,0.6913319054866692,0.008523813398375405,0.9840188945220744,2.3905803140316064
E0T35,0.07764624956416599,0.6979741954485352,164.5169916835381,25.942669683813314,1.470752981867281,-0.9439401651193569,2.1271934845039544,4.61910987047677,0.7773303563590479,-0.015225242731863884,3.7912415905112002,18.15342886773132
O96H5,0.12332569034623142,0.042709368503427436,2.5054205449517557,3.052415640010677,2.002275131724361,0.5126586590488971,17.19247732609775,8.617944034389183,0.589068921563475,0.005511035550787644,1.2191402583194706,2.1942501454455896
SDJR4,0.08135020977566021,0.054929308935195535,37.132777534125296,31.293210625763717,-0.12921340560640202,-0.2054856710183966,3.8520023670626684,3.594954400883166,0.7282682715558682,-0.00047476236942377195,4.9598302378723655,6.823787637474347
MQCH3,0.0818393465837487,0.30933998374299204,66.65490783503472,31.159914731418482,0.3604510082788838,-0.3789210986364461,0.02855649173985464,0.4562169844217432,0.6509495559460687,-0.003461706242438197,5.660388300490107,9.267672982908179
JQD71,0.038699311860473706,0.07134602119862699,40.64771710540761,30.741968977073444,0.011495782185677685,-0.3405820027140591,1.6993588948454823,3.1761435713838875,0.8656960802290494,-0.0002637634685709507,5.377979119591296,6.9506047517845095
TN5JL,0.07077809502916366,0.04930447342733701,8.338259738515008,5.386473083234664,-0.8491113798150544,-0.040744353924602565,5.426659442483376,2.6632284071361294,0.6866416719296451,-0.0008088363939430407,1.7163645932537075,3.117214656677284
MRZZL,0.03377580728931007,0.1928031160441851,103.74451102232571,85.08614418529909,0.4102912835799354,0.4970691418806257,5.960183936918358,7.250971661541,0.7963754844957796,-0.008539102162340353,14.189437562187395,15.105238082827482
GI83D,0.07684058036986419,0.488634952265733,88.68214568114489,9.713919599565552,0.1221605143277346,-0.6780366451262861,1.5086458257569797,18.351482810781924,0.7453305952374771,0.0016198352627131386,3.6214005200288284,19.270110186286182
3TEEO,0.038850469978572666,-0.011165747809149806,176.2467956638844,176.55560120440984,0.1705055161264569,-0.010089322175444969,0.324656975481612,0.4373419911250327,0.9469515425585626,0.001270386220101067,39.25277963746755,35.443998998257214
7UMBT,0.07234063977914196,0.5179230907075358,105.52621134956051,42.609749834405974,-1.0234052116856631,-2.8028616218127076,9.492021981961214,28.471985573889675,0.8032339660860897,0.014380721664015775,9.860821484907168,27.22051948142869
4XKT7,0.0931583234739991,0.05708860886272904,0.468740673951203,0.002545079080439698,-1.57506732396339,-0.4312600897010873,12.110197094862905,3.773412519968166,0.4660899833635399,0.0003933434817880639,1.3450724163466503,2.817971468038168
0X0NP,0.13785883482347627,0.8094173231113017,193.47678899336242,8.89810647162243,0.07797331347400778,-2.460984297218705,-1.0732517113053757,24.801175037281514,0.6543876311570215,0.00014161681108933744,2.244001618517629,55.92426635889861
OC8MA,0.045879265818272175,-0.003880442466050571,126.94563962703516,129.62018320210908,0.4658444983575311,-0.11073527798529904,-0.4289496449778128,-0.2914787385495714,0.9726273935910494,-0.0008012828172265133,29.264748830397128,26.980123701519517
AVCVP,0.0923234464195396,0.24399230561727114,49.60209859553825,20.79079739135928,-0.28224941178967106,-0.5353624850187505,2.825903041093341,4.074147816613077,0.7126235475643846,0.003655135787070861,7.527637445152202,11.951475103401926
VNPY0,0.05268657897092977,0.7039488756456169,114.73802814058344,37.87951017053667,0.3901920395220964,-0.2381537145907637,-0.5781518566642636,3.2347517818932183,0.3220492253158138,-0.0026642560679824576,11.526515295992384,19.82846390667532
6SZAI,0.08119847134252323,-0.0047615423703755155,43.222605984007494,43.554253786937934,0.4365185325189515,0.008806455559786541,0.8919545002450762,0.36006027643780936,0.7613522830561337,0.00013695032415669622,6.012803667841316,5.518841405265322
2GUMZ,0.07930213591704828,0.1897222827379812,12.719424105647562,1.8212952025964784,0.9384690918426382,-0.3414908424250609,0.4801275929790996,-0.16264598231619187,0.46327031247319705,-0.007959114088045238,2.1640812481556306,3.155209934509055
L7ZJL,0.07544003027298453,0.8330182735624777,209.4448284295029,9.540634818611935,0.06392295444686008,-4.625331708630056,-1.2297732634050969,49.359918534634545,0.7639500757630534,0.0004617346755399017,6.836178583800481,72.25441191342365
03VCR,0.08773447531920786,0.8495885491224311,217.0908861026466,23.11231965293103,-0.044557179490931235,-4.021206774118516,-1.3097154088399858,43.54917797556023,0.8749491505384637,-0.0020182182699115,11.834774816901731,79.53163178626288
GOEA9,0.12018062306324162,0.7315363075342265,199.34522740736003,3.888249898040625,1.246749259078313,-0.2488274720873472,0.6954155580921397,3.2734243949065185,0.5675929679030707,0.016488539963437892,6.094789137198287,22.89226056575566
